,배우명,드라마명,역할,성별,장르,방영요일,방송사,나이,방영년도,가중평점,결혼여부
1071,나인우,쌍갑포차,조연,남자,"['thriller', 'comedy', 'drama', 'sf']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",27,2020,8.33,미혼
1072,나인우,빛나거나 미치거나,주연,남자,"['romance', 'sf', 'society', 'hist_war']","['monday', ' tuesday']",['MBC'],22,2015,7.7,미혼
1073,전광렬,징크스의 연인,주연,남자,"['thriller', 'romance', 'sf']","['wednesday', ' thursday']","['KBS2', ' VIKI']",63,2022,7.63,기혼
1074,전광렬,바람과 구름과 비,주연,남자,"['romance', 'sf', 'drama', 'hist_war']","['saturday', ' sunday']",['TV CHOSUN'],61,2020,7.71,기혼
1075,전광렬,대박,주연,남자,"['comedy', 'action', 'hist_war', 'drama']","['monday', ' tuesday']",['SBS'],57,2016,7.72,기혼
1076,전광렬,가면,조연,남자,"['comedy', 'action', 'romance', 'drama']","['wednesday', ' thursday']",['KBS2'],56,2015,7.64,기혼
1077,정혜성,조선구마사,조연,여자,"['drama', 'sf', 'action', 'hist_war']","['monday', ' tuesday']","['SBS', ' VIKI']",31,2021,7.71,미혼
1078,정혜성,쌉니다 천리마마트,조연,여자,"['drama', 'comedy', 'society']",['friday'],['TVN'],29,2019,7.78,미혼
1079,정혜성,맨홀,주연,여자,"['thriller', 'comedy', 'romance', 'sf']","['wednesday', ' thursday']",['KBS2'],27,2017,7.59,미혼
1080,정혜성,김과장,주연,여자,"['drama', 'thriller', 'comedy', 'society']","['wednesday', ' thursday']",['KBS2'],27,2017,8.25,미혼
1081,정혜성,당신같은 딸,주연,여자,"['drama', 'comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['MBC'],25,2015,7.7,미혼
1082,황승언,결혼백서,조연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday']","['DAUM KAKAO TV', ' NETFLIX']",35,2022,7.65,미혼
1083,황승언,앨리스,조연,여자,"['romance', 'thriller', 'sf']","['friday', ' saturday']",['SBS'],33,2020,7.59,미혼
1084,황승언,내가 가장 예뻤을 때,주연,여자,"['drama', 'romance']","['wednesday', ' thursday']",['MBC'],33,2020,7.57,미혼
1085,황승언,XX,주연,여자,"['romance', 'drama', 'society']",['friday'],"['MBC', ' NAVER TV CAST', ' VLIVE']",33,2020,7.94,미혼
1086,황승언,천년째 연애중,주연,여자,"['sf', 'comedy', 'romance', 'music']","['monday', ' wednesday', ' friday']",['NAVER TV CAST'],29,2016,7.66,미혼
1087,황승언,하트 투 하트,조연,여자,"['thriller', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],28,2015,7.78,미혼
1088,박진영,유미의 세포들,조연,남자,"['drama', 'thriller', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],28,2021,8.19,미혼
1089,박진영,악마판사,주연,남자,"['drama', 'thriller', 'society']","['saturday', ' sunday']",['TVN'],28,2021,8.39,미혼
1090,박진영,화양연화,주연,남자,"['drama', 'romance']","['saturday', ' sunday']",['TVN'],27,2020,7.73,미혼
1091,박진영,사이코메트리 그녀석,주연,남자,"['thriller', 'romance', 'sf']","['monday', ' tuesday']",['TVN'],26,2019,8.24,미혼
1092,이유비,유미의 세포들,조연,여자,"['drama', 'thriller', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],32,2021,8.19,미혼
1093,이유비,시를 잊은 그대에게,주연,여자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['TVN'],29,2018,7.78,미혼
1094,이유비,밤을 걷는 선비,주연,여자,"['romance', 'thriller', 'hist_war', 'sf']","['wednesday', ' thursday']",['MBC'],26,2015,7.76,미혼
1095,이유영,인사이더,주연,여자,"['thriller', 'action', 'society']","['wednesday', ' thursday']",['JTBC'],34,2022,7.74,미혼
1096,이유영,모두의 거짓말,주연,여자,"['thriller', 'drama']","['saturday', ' sunday']","['NETFLIX', ' OCN']",31,2019,7.78,미혼
1097,이유영,국민 여러분!,주연,여자,"['thriller', 'comedy', 'romance', 'society']","['monday', ' tuesday']",['KBS2'],31,2019,7.7,미혼
1098,이유영,친애하는 판사님께,주연,여자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']",['SBS'],30,2018,7.84,미혼
1099,이유영,터널,주연,여자,"['thriller', 'sf']","['saturday', ' sunday']",['OCN'],29,2017,8.35,미혼
1100,여진구,"링크: 먹고 사랑하라, 죽이게",주연,남자,"['drama', 'thriller', 'romance', 'sf']","['monday', ' tuesday']",['TVN'],26,2022,7.91,미혼
1101,여진구,괴물,주연,남자,"['thriller', 'drama']","['friday', ' saturday']",['JTBC'],25,2021,8.41,미혼
1102,여진구,호텔 델루나,주연,남자,"['thriller', 'comedy', 'romance', 'sf']","['saturday', ' sunday']",['TVN'],23,2019,8.57,미혼
1103,여진구,절대 그이,주연,남자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']","['SBS', ' VIKI']",23,2019,7.57,미혼
1104,여진구,왕이 된 남자,주연,남자,"['romance', 'society', 'hist_war']","['monday', ' tuesday']",['TVN'],23,2019,8.04,미혼
1105,여진구,다시 만난 세계,주연,남자,"['drama', 'sf', 'romance']","['wednesday', ' thursday']",['SBS'],21,2017,7.67,미혼
1106,여진구,써클: 이어진 두 세계,주연,남자,"['thriller', 'sf']","['monday', ' tuesday']",['TVN'],21,2017,8.11,미혼
1107,여진구,대박,주연,남자,"['comedy', 'action', 'hist_war', 'drama']","['monday', ' tuesday']",['SBS'],20,2016,7.72,미혼
1108,여진구,오렌지 마말레이드,주연,남자,"['romance', 'sf', 'drama', 'hist_war']",['friday'],['KBS2'],19,2015,7.14,미혼
1109,염정아,클리닝 업,주연,여자,"['thriller', 'comedy', 'drama']","['saturday', ' sunday']",['JTBC'],51,2022,7.7,기혼
1110,염정아,SKY 캐슬,주연,여자,"['thriller', 'drama']","['friday', ' saturday']",['JTBC'],47,2018,8.58,기혼
1111,전소민,클리닝 업,주연,여자,"['thriller', 'comedy', 'drama']","['saturday', ' sunday']",['JTBC'],37,2022,7.7,미혼
1112,전소민,쇼윈도: 여왕의 집,주연,여자,"['drama', 'thriller', 'romance']","['monday', ' tuesday']","['CHANNEL A', ' VIKI']",36,2021,7.7,미혼
1113,전소민,크로스,주연,여자,"['thriller', 'society']","['monday', ' tuesday']",['TVN'],33,2018,7.74,미혼
1114,전소민,1%의 어떤 것,주연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['DRAMAX'],31,2016,8.05,미혼
1115,장신영,클리닝 업,조연,여자,"['thriller', 'comedy', 'drama']","['saturday', ' sunday']",['JTBC'],39,2022,7.7,기혼
1116,장신영,내 마음 반짝반짝,주연,여자,"['drama', 'romance']","['saturday', ' sunday']",['SBS'],32,2015,7.67,기혼
1117,소지섭,닥터로이어,주연,남자,"['drama', 'thriller', 'society']","['friday', ' saturday']",['MBC'],46,2022,7.73,기혼
1118,소지섭,오 마이 비너스,주연,남자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['KBS2'],39,2015,8.2,기혼
1119,신성록,닥터로이어,주연,남자,"['drama', 'thriller', 'society']","['friday', ' saturday']",['MBC'],41,2022,7.73,기혼
1120,신성록,카이로스,주연,남자,"['thriller', 'action', 'drama', 'sf']","['monday', ' tuesday']",['MBC'],39,2020,7.99,기혼
1121,신성록,배가본드,주연,남자,"['thriller', 'action']","['friday', ' saturday']","['NETFLIX', ' SBS']",38,2019,8.32,기혼
1122,신성록,퍼퓸,주연,남자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['KBS2'],38,2019,7.77,기혼
1123,신성록,황후의 품격,주연,남자,"['thriller', 'action', 'romance']","['wednesday', ' thursday']",['SBS'],37,2018,7.85,기혼
1124,신성록,리턴,주연,남자,"['thriller', 'society']","['wednesday', ' thursday']",['SBS'],37,2018,7.72,기혼
1125,신성록,죽어야 사는 남자,주연,남자,"['comedy', 'drama']","['wednesday', ' thursday']",['MBC'],36,2017,7.69,기혼
1126,신성록,공항 가는 길,주연,남자,"['drama', 'romance']","['wednesday', ' thursday']",['KBS2'],35,2016,7.73,기혼
1127,서현진,너는 나의 봄,주연,여자,"['drama', 'thriller', 'romance']","['monday', ' tuesday']","['NETFLIX', ' TVN']",37,2021,7.87,미혼
1128,서현진,뷰티 인사이드,주연,여자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['JTBC'],34,2018,8.23,미혼
1129,서현진,사랑의 온도,주연,여자,"['food', 'comedy', 'romance', 'drama']","['monday', ' tuesday']",['SBS'],33,2017,7.65,미혼
1130,서현진,낭만닥터 김사부,주연,여자,"['drama', 'society', 'romance']","['monday', ' tuesday']",['SBS'],32,2016,8.43,미혼
1131,서현진,또! 오해영,주연,여자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],32,2016,8.07,미혼
1132,서예지,이브,주연,여자,"['drama', 'romance']","['wednesday', ' thursday']",['TVN'],33,2022,7.81,미혼
1133,서예지,사이코지만 괜찮아,주연,여자,"['drama', 'thriller', 'comedy', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",31,2020,8.86,미혼
1134,서예지,무법변호사,주연,여자,"['romance', 'thriller', 'action', 'society']","['saturday', ' sunday']",['TVN'],29,2018,8.12,미혼
1135,서예지,구해줘,주연,여자,"['thriller', 'action', 'drama']","['saturday', ' sunday']",['OCN'],28,2017,8.33,미혼
1136,서예지,라스트,조연,여자,"['thriller', 'action']","['friday', ' saturday']",['JTBC'],26,2015,7.73,미혼
1137,서예지,슈퍼대디 열,조연,여자,"['drama', 'comedy', 'romance', 'society']","['friday', ' saturday']",['TVN'],26,2015,7.68,미혼
1138,정욱환,이브,조연,남자,"['drama', 'romance']","['wednesday', ' thursday']",['TVN'],71,2022,7.81,정보없음
1139,정욱환,원 더 우먼,조연,남자,"['drama', 'thriller', 'comedy', 'romance']","['friday', ' saturday']",['SBS'],70,2021,7.86,정보없음
1140,정욱환,불야성,조연,남자,"['drama', 'society']","['monday', ' tuesday']",['MBC'],65,2016,7.64,정보없음
1141,정욱환,피리부는 사나이,조연,남자,"['thriller', 'action', 'drama']","['monday', ' tuesday']",['TVN'],65,2016,7.72,정보없음
1142,윤계상,초콜릿,주연,남자,"['drama', 'society', 'romance']","['friday', ' saturday']","['JTBC', ' NETFLIX']",42,2019,7.91,기혼
1143,윤계상,굿 와이프,주연,남자,"['romance', 'drama', 'society']","['friday', ' saturday']",['TVN'],39,2016,7.77,기혼
1144,윤계상,라스트,주연,남자,"['thriller', 'action']","['friday', ' saturday']",['JTBC'],38,2015,7.73,기혼
1145,김지석,월간 집,주연,남자,"['romance', 'comedy', 'society', 'drama']","['wednesday', ' thursday']","['IQIYI', ' JTBC']",41,2021,7.7,미혼
1146,김지석,아는 건 별로 없지만 가족입니다,주연,남자,['drama'],"['monday', ' tuesday']",['TVN'],40,2020,7.87,미혼
1147,김지석,동백꽃 필 무렵,주연,남자,"['drama', 'thriller', 'comedy', 'romance']","['wednesday', ' thursday']","['KBS2', ' NETFLIX']",39,2019,8.26,미혼
1148,김지석,또! 오해영,조연,남자,"['sf', 'comedy', 'romance']","['monday', ' tuesday']",['TVN'],36,2016,8.07,미혼
1149,이주연,훈남정음,조연,여자,"['drama', 'comedy', 'romance']","['wednesday', ' thursday']",['SBS'],32,2018,7.66,미혼
1150,이현진,황금가면,주연,남자,"['romance', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],38,2022,7.7,미혼
1151,나영희,황금가면,주연,여자,"['romance', 'drama']","['monday', ' tuesday', ' wednesday', ' thursday', ' friday']",['KBS2'],62,2022,7.7,기혼
1152,나영희,붉은 달 푸른 해,조연,여자,"['thriller', 'drama']","['wednesday', ' thursday']",['MBC'],58,2018,8.0,기혼
1153,나영희,프로듀사,조연,여자,"['drama', 'comedy', 'romance']","['friday', ' saturday']",['KBS2'],55,2015,7.64,기혼
1154,이진욱,결혼백서,주연,남자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday']","['DAUM KAKAO TV', ' NETFLIX']",42,2022,7.65,미혼
1155,이진욱,불가살: 영원의 영혼들,주연,남자,"['thriller', 'drama', 'sf']","['saturday', ' sunday']","['NETFLIX', ' TVN']",41,2021,7.98,미혼
1156,이진욱,스위트홈,주연,남자,"['thriller', 'drama', 'sf']",['friday'],['NETFLIX'],40,2020,8.51,미혼
1157,이진욱,리턴,주연,남자,"['thriller', 'society']","['wednesday', ' thursday']",['SBS'],38,2018,7.72,미혼
1158,이진욱,너를 사랑한 시간,주연,남자,"['youth', 'comedy', 'romance']","['saturday', ' sunday']",['SBS'],35,2015,7.61,미혼
1159,김미경,결혼백서,조연,여자,"['drama', 'romance']","['monday', ' tuesday', ' wednesday']","['DAUM KAKAO TV', ' NETFLIX']",60,2022,7.65,기혼
1160,김미경,기상청 사람들,조연,여자,"['drama', 'romance']","['saturday', ' sunday']","['JTBC', ' NETFLIX']",60,2022,7.7,기혼
1161,김미경,마음의 소리,주연,여자,"['comedy', 'drama']","['monday', ' thursday']",['NAVER TV CAST'],54,2016,7.96,기혼
1162,박지빈,살인자의 쇼핑목록,조연,남자,"['thriller', 'comedy']","['wednesday', ' thursday']",['TVN'],28,2022,7.78,미혼
1163,윤균상,장미맨션,주연,남자,['thriller'],['friday'],['TVN'],36,2022,7.7,미혼
1164,윤균상,미스터 기간제,주연,남자,"['thriller', 'youth', 'society']","['wednesday', ' thursday']",['OCN'],33,2019,7.98,미혼
1165,윤균상,일단 뜨겁게 청소하라,주연,남자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['JTBC'],32,2018,7.7,미혼
1166,윤균상,육룡이 나르샤,주연,남자,"['drama', 'action', 'hist_war', 'society']","['monday', ' tuesday']",['SBS'],29,2015,8.14,미혼
1167,윤균상,너를 사랑한 시간,주연,남자,"['youth', 'comedy', 'romance']","['saturday', ' sunday']",['SBS'],29,2015,7.61,미혼
1168,성훈,오늘의 웹툰,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],40,2022,7.35,미혼
1169,성훈,결혼작사 이혼작곡,주연,남자,"['drama', 'thriller', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TV CHOSUN']",39,2021,7.53,미혼
1170,성훈,레벨업,주연,남자,"['romance', 'comedy', 'society']","['wednesday', ' thursday']","['DRAMAX', ' MBN', ' VIKI']",37,2019,7.6,미혼
1171,성훈,애타는 로맨스,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['OCN'],35,2017,7.62,미혼
1172,성훈,아이가 다섯,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],34,2016,7.87,미혼
1173,성훈,오 마이 비너스,조연,남자,"['romance', 'comedy', 'society', 'drama']","['monday', ' tuesday']",['KBS2'],33,2015,8.2,미혼
1174,성훈,고결한 그대,주연,남자,"['comedy', 'romance']","['monday', ' tuesday', ' wednesday', ' thursday', ' sunday']",['NAVER TV CAST'],33,2015,7.63,미혼
1175,신동욱,오늘의 웹툰,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],41,2022,7.35,미혼
1176,신동욱,너를 닮은 사람,조연,남자,"['romance', 'thriller', 'drama']","['wednesday', ' thursday']","['JTBC', ' NETFLIX']",40,2021,7.68,미혼
1177,신동욱,대장금이 보고 있다,주연,남자,"['food', 'sf', 'comedy', 'romance']",['thursday'],['MBC'],37,2018,7.68,미혼
1178,김수로,오늘의 웹툰,조연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],53,2022,7.35,기혼
1179,윤두준,라디오 로맨스,주연,남자,"['romance', 'comedy', 'society']","['monday', ' tuesday']",['KBS2'],30,2018,7.64,미혼
1180,한고은,미스 맘마미아,주연,여자,"['drama', 'romance']","['wednesday', ' thursday']",['KBS1'],41,2015,7.7,기혼
1181,이준,붉은 단심,주연,남자,"['drama', 'society', 'hist_war']","['monday', ' tuesday']",['KBS2'],35,2022,7.79,미혼
1182,이준,고요의 바다,주연,남자,"['thriller', 'sf']",['friday'],['NETFLIX'],34,2021,7.99,미혼
1183,이준,불가살: 영원의 영혼들,주연,남자,"['thriller', 'drama', 'sf']","['saturday', ' sunday']","['NETFLIX', ' TVN']",34,2021,7.98,미혼
1184,이준,아버지가 이상해,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']",['KBS2'],30,2017,8.19,미혼
1185,이준,캐리어를 끄는 여자,주연,남자,"['drama', 'romance', 'society']","['monday', ' tuesday']",['MBC'],29,2016,7.68,미혼
1186,이준,풍문으로 들었소,주연,남자,"['drama', 'comedy', 'romance']","['monday', ' tuesday']",['SBS'],28,2015,7.7,미혼
1187,강한나,붉은 단심,주연,여자,"['drama', 'society', 'hist_war']","['monday', ' tuesday']",['KBS2'],34,2022,7.79,미혼
1188,강한나,간 떨어지는 동거,주연,여자,"['sf', 'comedy', 'romance']","['wednesday', ' thursday']","['IQIYI', ' TVN']",33,2021,8.23,미혼
1189,강한나,스타트업,주연,여자,"['romance', 'youth', 'comedy', 'society']","['saturday', ' sunday']","['NETFLIX', ' TVN']",32,2020,8.02,미혼
1190,강한나,"60일, 지정생존자",주연,여자,"['thriller', 'society', 'drama']","['monday', ' tuesday']","['NETFLIX', ' TVN']",31,2019,8.03,미혼
1191,강한나,아는 와이프,주연,여자,"['drama', 'sf', 'comedy', 'romance']","['wednesday', ' thursday']",['TVN'],30,2018,7.91,미혼
1192,남다름,괴이,조연,남자,"['thriller', 'sf']",['friday'],['TVN'],21,2022,7.67,미혼
1193,남다름,아름다운 세상,주연,남자,"['romance', 'thriller', 'drama']","['friday', ' saturday']","['JTBC', ' VIKI']",18,2019,7.9,미혼
1194,이광수,살인자의 쇼핑목록,주연,남자,"['thriller', 'comedy']","['wednesday', ' thursday']",['TVN'],38,2022,7.78,미혼
1195,이광수,라이브,주연,남자,"['drama', 'comedy', 'romance']","['saturday', ' sunday']","['NETFLIX', ' TVN']",34,2018,8.16,미혼
1196,이광수,마음의 소리,주연,남자,"['comedy', 'drama']","['monday', ' thursday']",['NAVER TV CAST'],32,2016,7.96,미혼
1197,이광수,안투라지,주연,남자,"['drama', 'comedy', 'society']","['friday', ' saturday']",['TVN'],32,2016,7.53,미혼
1198,박해진,"지금부터, 쇼타임!",주연,남자,"['thriller', 'comedy', 'romance', 'sf']","['saturday', ' sunday']","['MBC', ' VIUTV']",40,2022,7.96,미혼
1199,박해진,꼰대인턴,주연,남자,"['drama', 'comedy', 'society']","['wednesday', ' thursday']",['MBC'],38,2020,7.75,미혼
1200,박해진,포레스트,주연,남자,"['romance', 'thriller', 'society']","['wednesday', ' thursday']",['KBS2'],38,2020,7.78,미혼
1201,박해진,맨투맨,주연,남자,"['comedy', 'thriller', 'action', 'romance']","['friday', ' saturday']",['JTBC'],35,2017,7.76,미혼
1202,박해진,치즈인더트랩,주연,남자,"['drama', 'thriller', 'romance']","['monday', ' tuesday']",['TVN'],34,2016,7.53,미혼
1203,윤종훈,별똥별,주연,남자,"['drama', 'comedy', 'romance']","['friday', ' saturday']",['TVN'],39,2022,8.15,기혼
1204,윤종훈,그 남자의 기억법,조연,남자,"['drama', 'romance']","['wednesday', ' thursday']",['MBC'],37,2020,7.98,기혼
1205,윤종훈,내 사랑 치유기,주연,남자,"['drama', 'romance']",['sunday'],['MBC'],35,2018,7.7,기혼
1206,윤종훈,이리와 안아줘,조연,남자,"['thriller', 'romance']","['wednesday', ' thursday']",['MBC'],35,2018,8.16,기혼
